,changerate,lastmin,lastmax,valmax,valmin,changepercent,degree
0,-0.06505001046346358,-0.31271659181498934,-0.4269912288418704,-0.322244940051978,-0.1979356058434896,0.4106728628590078,2
1,0.04707394319453913,-0.4670425903322385,-0.2871043168192952,-0.3336439301589098,-0.33662712387287996,0.8959630580119579,3
2,-0.12249623363392176,-0.4670425903322385,-0.358007655575477,0.7118926228084368,-0.33662712387287996,-0.5059863946521198,-1
3,-0.05328391656108058,-0.4670425903322385,-0.3725978732978682,-0.12915056998527932,-0.33662712387287996,0.3028305972694634,2
4,-0.5405386287538825,0.2263445377958389,-0.05878020790047149,-0.417203218925205,-0.2279541787723542,-2.1236203784952865,-3
5,-0.015909265341746345,-0.4670425903322385,-0.4015223400106788,-0.4379350902344554,-0.33662712387287996,0.9498841908067301,3
6,-0.15987088485325598,-0.03092860974457889,-0.24589335097183934,-0.39331182702529516,-0.19722263228807052,-0.6677497930364366,-1
7,-0.11682082363394879,-0.3259023142515233,-0.44017361853841686,-0.4525182998701792,-0.32719416007299057,-0.5059863946521198,-1
8,0.007622922463019655,2.1170558871723997,1.3065570084369786,0.22629404528913916,0.7733496397066567,-0.23638073067825885,1
9,-0.20347464460914594,-0.20749604237172867,-0.3482808437605495,1.33659191700217,-0.10378462189583461,-1.3687245193684754,-2
10,-0.09668003936575201,-0.4149817207121304,-0.5068278763438672,-0.3746936860293868,-0.2521989056212564,0.35675173006423555,2
11,-0.10159411387792373,-0.4670425903322385,-0.46751107911300244,-0.3221041976018965,-0.33662712387287996,-0.12853846508871442,1
12,-0.02144625070757364,-0.4670425903322385,-0.013473742341467239,-0.3309431546053459,-0.33662712387287996,-0.020696199499169968,1
13,0.3716797102661643,1.7032970107156453,0.9482007836764931,-0.28157838291071063,-0.09964538211906693,0.3028305972694634,2
14,-0.22700683241391192,-0.4670425903322385,-0.08949645573708455,-0.47339365566193903,-0.33662712387287996,-0.9373554570102977,-2
15,-0.08332206217069366,-0.39759020749842616,-0.4954628646443203,-0.3022541153270062,-0.16901454479106995,0.7341996596276412,3
16,-0.29414277997456784,-0.25523745119366187,-0.3943552155154691,-0.47985093644253474,-0.2988089743401824,-2.8785162376220974,-3
17,-0.042902069000154405,-0.03585431065477835,-0.24461350731198048,-0.3127395940596698,-0.24971050111808843,0.08714606609037447,1
18,-0.11903561778027971,0.8314479496103414,0.4685153799613859,1.0031281062911335,2.5334258985645186,-0.3981441290625755,-1
19,0.024233878560501538,-0.10936092423775486,-0.2650910058697225,-0.01185724094234619,-0.0719761730675967,0.6263573940380968,2
20,0.09067770295042907,0.33433105775021166,0.09326521889076311,-0.3017051810282895,-0.14021029306177632,0.35675173006423555,2
21,0.5654741980701196,0.9610317735555887,0.6502531796613464,0.0883419251837253,-0.2273991494091249,0.8420419252171857,3
22,-0.2962191494867531,-0.0013744042833821431,-0.18599666769044387,-0.45198219123990496,-0.3362520250297949,-1.4765667849580197,-3
23,0.03876846514579819,0.4574735805051981,0.13805974698582382,0.51269127449746,0.666490559218912,0.08714606609037447,1
24,-0.0034510482686349337,-0.4670425903322385,-0.29043191033492827,-0.37336940662148854,-0.33662712387287996,0.5185151284485523,2
25,-0.08526000704873321,-0.3994468178415013,-0.49605159272785543,-0.27516441366556316,0.2716556030723431,0.6263573940380968,2
26,5.35427441634,6.008359606229972,5.039860964245324,-0.44340614474173407,-0.3365929593252924,1.7587011827283134,3
27,-0.08789007509750117,-0.3999772779395228,-0.4960003989814611,-0.032333118752610315,0.09819777886791806,0.5185151284485523,2
28,-0.0813841172926541,-0.39239927653921597,-0.48885887135944855,-0.34946152655850377,-0.22967660571409212,0.6802785268328689,2
29,-0.1065774007071683,0.042956903908412974,-0.17575791841157284,0.09284165602419335,2.124616870369772,-0.3442229962678033,-1
30,-0.06380418875615244,-0.3227953336773975,-0.43559177823612205,-0.4075490766194957,-0.220815920850097,0.4645939956537801,2
31,-0.3259804458280748,-0.09079482080700306,-0.2768655675404242,-0.4458930050112588,-0.2794558778546056,-1.9618569801109698,-3
32,-0.2789160702185428,-0.4670425903322385,-0.13019548412059684,-0.49235613840453285,-0.33662712387287996,-1.2069611209841586,-2
33,0.15850577368181343,2.071208978700543,1.4652576222594795,-0.3653722469027729,-0.17184594804800699,-0.12853846508871442,1
34,1.2375257968474074,-0.4670425903322385,0.12526131038723506,-0.5039908485453152,-0.33662712387287996,3.7537830961348853,3
35,-0.08892825985359379,-0.4133145604040629,-0.5077493637789655,-0.4732322034232737,-0.21970311580657478,0.7341996596276412,2
36,-0.07626240582926386,-0.428849463274692,-0.5132014977699644,-0.2789179880079896,-0.16387869316370865,1.8665434483178578,3
37,-0.06505001046346358,-0.02145610799419532,-0.21671291552705693,-0.41976239578206087,-0.2198303747325224,-0.0746173322939422,1
38,-0.183403072658022,-0.2438704490932016,-0.3743896544216706,-0.18250729748833924,-0.1839583900916075,-1.260882253778931,-2
39,-0.10034829217061259,-0.3601548805809103,-0.4690980852512275,-0.33312701038098164,-0.15023776156001073,-0.12853846508871442,1
40,-0.2249304629017267,-0.4670425903322385,-0.20826594737198834,-0.35600770771233914,-0.33662712387287996,-1.0451977225998421,-2
41,-0.10595448985351272,-0.379137774088679,-0.4860176184345618,-0.44975391207305876,-0.3149948373775885,-0.23638073067825885,1
42,-0.0830452129024023,-0.4670425903322385,-0.3754135293495577,0.09511280273998074,-0.33662712387287996,-0.0746173322939422,1
43,-0.34120715558409986,-0.08662692003683428,-0.21364129074339563,0.282414079685466,-0.22190587231756265,-1.9079358473161976,-3
44,-0.3522811263157544,3.1272034738333043,2.0975003902297646,0.06486240620289858,0.4316039024728333,-0.5599075274468921,-1
45,-0.1910164275360345,-0.21696854412211225,-0.36978221724617866,-0.46290789710502905,-0.3130217506338647,-1.260882253778931,-2
46,-0.10346284643889044,-0.379706124193702,-0.4872718652212235,-0.13402589952842495,0.43821143681789865,-0.12853846508871442,1
47,-0.12734109582902065,0.682919122164327,0.2673239566315704,0.23169304100544386,1.2141425464993467,-0.3981441290625755,-1
48,-0.10983037960959183,-0.34102042704513547,-0.4603951483641871,-0.30474490334820326,-0.2780399779097009,-0.3442229962678033,1
49,0.07199037734076194,-0.013499206523873115,-0.20493835385635525,-0.4258155715880045,-0.2002987542584241,0.7881207924224134,3
50,-0.13564657387776158,-0.23477684741283336,-0.3859082473604005,-0.4448049852932538,-0.2412420248458262,-0.6677497930364366,-1
51,-0.09522658070722234,-0.42422688242050477,-0.5165546881587947,-0.3610895026451217,0.02406020697257985,0.5724362612433246,2
52,-0.08782086278042833,-0.39516524705032796,-0.48942200256978646,1.5588422407422595,0.21670782508239647,0.5185151284485523,2
53,0.15296878831598615,0.8041671445692368,0.39274863529774034,-0.28352045600138953,-0.1579446423781536,0.24890946447469112,2
54,-0.052591793390352165,-0.4670425903322385,-0.38027693525702144,0.39474632211785965,-0.33662712387287996,0.35675173006423555,2
55,-0.3259804458280748,0.4063220710531268,0.06280493978612184,-0.456333565375144,-0.3242344123130196,-1.0991188553946143,-2
56,-0.09543421765844086,-0.4670425903322385,-0.48010474072601383,-0.4343026572880226,-0.33662712387287996,0.08714606609037447,1
57,0.46926907733887036,0.6446502150927774,0.32926838976874007,-0.4132161490271476,-0.27866927579838446,1.0038053236015023,3
58,2.616927276109132,1.923816851464575,1.3308740379742974,-0.5049686064184589,-0.3328123327254148,2.89104497141853,3
59,0.034615726121427715,-0.0006166041433514575,-0.14760135789467754,-0.33948238405531617,-0.24971920563426142,0.4645939956537801,2
60,-0.07557028265853545,-0.32730424451058004,-0.43927772797651565,-0.36223754701854954,-0.22632969976066175,0.3028305972694634,2
61,-0.4858608982663379,-0.4670425903322385,-0.21133757215564966,-0.44995132092566403,-0.33662712387287996,-2.8245951048273255,-3
62,-0.08685189034140856,-0.36777077198821867,-0.4711202382338045,-0.46296550066191594,-0.20374602476071507,0.24890946447469112,2
63,-0.08789007509750117,0.2456684413666214,0.02031413027880712,-0.33639710262747774,-0.2810830167261392,-0.29030186347303105,1
64,-0.02213837387830205,-0.17907853712057797,-0.31526087733619046,-0.45048864100033253,-0.21337534923190943,0.4645939956537801,2
65,-0.10588527753643988,-0.050252513315361375,-0.24230978872423448,-0.3912208890701126,-0.06379765298784472,-0.3442229962678033,1
66,-0.17994245680437992,-0.4670425903322385,-0.12379626582130245,0.42972546361319475,-0.33662712387287996,-0.7216709258312087,-1
67,5.465014123656546,4.4416078167165285,3.149531878633762,-0.40132179409350005,-0.335919147009744,2.7832027058289857,3
68,-0.05051542387816693,-0.4670425903322385,-0.2794252548601419,0.6200997113153368,-0.33662712387287996,0.08714606609037447,1
69,0.20695439563280227,0.15435352449292378,-0.035487053291039926,-0.27693257887097095,-0.11520532588338028,1.0038053236015023,3
70,-0.07335548851220453,-0.4670425903322385,-0.34725696883266244,-0.4578226356246398,-0.33662712387287996,0.03322493329560225,1
71,0.03599997246288454,0.07402670964967109,-0.07823383153032643,-0.2688902965001016,-0.07300793524394301,0.35675173006423555,2
72,-0.10899983180471773,-0.4670425903322385,-0.5142509695710487,-0.2900399124568982,-0.33662712387287996,-0.29030186347303105,1
73,-0.18970139351165052,-0.2958934287063082,-0.4199520887126466,-0.46139875949905207,-0.33510732009781363,-1.6383301833423365,-3
74,-0.0484390543659817,-0.25069065035347776,-0.3736217482257553,3.5611578059020355,0.5375966126216651,0.4106728628590078,2
75,-0.13426232753630477,0.39684956930274323,0.1237254979954044,-0.3710357052148789,-0.11315470039049112,-0.5059863946521198,-1
76,-0.037780357536764154,-0.31434586211605536,-0.42343326346746274,-0.44115661197376205,-0.1858741595410542,0.8959630580119579,3
77,-0.3522811263157544,1.3876732523928648,0.7856606388744157,-0.479470284359154,-0.302444418007273,-0.7216709258312087,-1
78,-0.2976033958282099,-0.18438313810079277,-0.3150049086042187,-0.12068546994786931,-0.3011906394122716,-2.1236203784952865,-3
79,-0.08906668448773948,-0.3587529503218535,-0.4598320171538492,0.3546438900229521,0.628321139908414,0.14106719888514668,1
80,-0.11875876851198834,-0.28138155602472054,-0.3994745901549046,-0.35794305435742674,-0.1874981515430567,-0.5059863946521198,-1
81,-0.062489154731768456,-0.3787209840116621,-0.4798743688672392,-0.23237467213279153,-0.26927908363770453,1.1116475891910467,3
82,-0.08816692436579254,-0.2833139463817988,-0.4221278229344067,-0.2805845424717588,-0.22679922771730027,-0.020696199499169968,1
83,-0.0719712421707477,-0.4670425903322385,-0.35109649981223906,-0.3627289684211,-0.33662712387287996,0.08714606609037447,1
84,-0.1896321811945777,-0.4670425903322385,-0.004002899258511548,-0.3136987461501329,-0.33662712387287996,-0.6677497930364366,-1
85,-0.47824754338832537,-0.4670425903322385,0.023897692526411975,-0.23283196983248558,-0.33662712387287996,-1.6922513161371087,-3
86,0.507335851728933,0.412005572103357,0.22944058429974762,-0.1864353559944184,0.06792810382583711,1.3273321203701356,3
87,-0.08498315778044184,-0.38648843544697664,-0.4882189495295191,-0.03661828933944824,0.14147308028021174,0.5185151284485523,2
88,-0.1281024313168219,-0.33480646589688384,-0.44938849288940075,-0.4574832644555884,-0.3350609893531971,-0.7216709258312087,-1
89,-0.12180411046319335,-0.034338710374716974,-0.23335088310522234,-0.5005085757499741,-0.2843599625428876,-0.45206526185734763,-1
90,-0.0830452129024023,-0.2639521528040148,-0.3859082473604005,-0.32935646379510136,-0.10320051441341532,-0.020696199499169968,1
91,-0.24984689704794952,-0.029034109394502176,-0.22285616509437955,-0.43101027859704244,-0.30439293201792067,-1.260882253778931,-2
92,-0.0978566487559903,-0.41581530086616414,-0.5118960572369083,-0.43202712584694164,-0.1703971223360052,0.3028305972694634,2
93,-0.018677758024659992,-0.4670425903322385,-0.3692702797822351,-0.39618874139504234,-0.33662712387287996,0.7341996596276412,3
94,-0.1006943537559768,-0.4670425903322385,-0.5115888947585422,-0.2897291242448971,-0.33662712387287996,0.1949883316799189,1
95,-0.06511922278053642,-0.3306006751197135,-0.4384330311610088,-0.2444049660161452,-0.21205182555031815,0.5185151284485523,2
96,-0.03542713875628756,-0.3686801321562555,-0.4672807072542279,-0.40564761267036215,-0.11572113072789127,1.7047800499335413,3
97,0.16058214319399866,0.08198361111999329,-0.06825105098342718,-0.3294803445186849,-0.11760533051476522,0.9498841908067301,3
98,-0.14471338741430376,-0.28918689746703663,-0.4043379960623683,-0.26487638567352106,-0.2500002613308442,-0.9373554570102977,-2
99,0.02077326270685948,-0.23288234706275665,-0.33983387560548095,-0.131896002063737,0.14369809311895432,1.0038053236015023,3
100,-0.023522620219758872,0.4044275707030501,0.10350396816963413,-0.30871018348397616,-0.3170833443625514,-0.0746173322939422,1
101,-0.044286315341611225,-0.22340984531237307,-0.35416812459590036,-0.005924439378073514,0.6906575018916946,0.35675173006423555,2
102,-0.09038171851212345,-0.3480679683474209,-0.4614190232920742,-0.3557652182162438,-0.2933516476617206,0.08714606609037447,1
103,-0.12111198729246495,0.011887098167154858,-0.17294226235988333,-0.3117318415180986,-0.22464002657609788,-0.45206526185734763,-1
104,-0.07958459704876024,-0.4670425903322385,-0.3861642160923723,-0.4162750994993412,-0.33662712387287996,0.03322493329560225,1
105,0.11974687612102236,-0.2093905427218054,-0.2855685044274645,-0.21625940845675884,0.10299779521610983,1.5969377843439967,3
106,0.05953216026765054,-0.17983633726060866,-0.2881281917471823,0.7302651374200699,3.9979061560194182,1.165568721985819,3
107,-0.25399963607232,-0.14043072997901299,-0.2594596937663434,0.2501721290748061,-0.334845078457663,-1.4765667849580197,-3
108,-0.0798614463170516,-0.3696273823312939,-0.47321918183597306,-0.375764140583992,-0.15176132136244894,0.4645939956537801,2
109,-0.07882326156095898,-0.4670425903322385,-0.4056178397222272,-0.421478205477891,-0.33662712387287996,0.08714606609037447,1
110,0.5855457700212435,0.23013353849599233,0.06254897105415007,-0.32964075943057713,-0.3167799337830105,2.2439913778812635,3
111,-0.09896404582915576,-0.4670425903322385,-0.32473172041914616,-0.14131794632265168,-0.33662712387287996,-0.23638073067825885,1
112,-0.07792350143901204,-0.4670425903322385,-0.45706755484855405,-0.2773566290679666,-0.33662712387287996,0.4106728628590078,2
113,-0.654046828753342,0.9727776757260643,0.5378829063257371,0.3421604188772296,-0.018129726599510242,-1.4226456521632476,-3
114,-1.3856210202132733,3.8152860009811667,2.74996468802582,0.5128665848548487,0.02283714937243736,-1.2069611209841586,-2
115,-0.10512394204863863,-0.4670425903322385,-0.5287387998006512,-0.5003308482754152,-0.33662712387287996,0.14106719888514668,1
116,-0.018400908756368625,-0.4670425903322385,-0.41483271407321115,-0.04730291912059398,-0.33662712387287996,1.1116475891910467,3
117,-0.05501422448790161,-0.29456727846125447,-0.4119914611483244,-0.3049707982507137,-0.28417077906476507,0.5185151284485523,2
118,0.0629927761212926,-0.4670425903322385,0.21868989755693305,-0.3292696243293823,-0.33662712387287996,0.14106719888514668,1
119,-0.08602134253653447,-0.4033873785696609,-0.4987392644135591,-0.4004551998698778,-0.07224051478157047,0.6802785268328689,2
120,-0.10934589339008194,-0.4670425903322385,-0.40101040254673526,-0.4254062645288296,-0.33662712387287996,-0.3442229962678033,-1
121,-0.0869211026584814,-0.37667492363357924,-0.47682834095677507,-0.0953859846815748,0.4682770148124889,0.35675173006423555,2
122,-0.08906668448773948,-0.4670425903322385,-0.48883327448625136,-0.3538240049916149,-0.33662712387287996,0.4106728628590078,2
123,-0.030443851927042992,-0.23553464755286405,-0.3613352490911101,-0.39139963254798077,-0.23752085774969597,0.5185151284485523,2
124,-0.08975880765846789,-0.3053280404496902,-0.4329553002968128,-0.5077133058866831,-0.32957550290913723,-0.020696199499169968,1
125,-0.03459659095141346,-0.4670425903322385,-0.24384560111606515,-0.4387670697162088,-0.33662712387287996,0.1949883316799189,1
126,-0.12817164363389474,-0.3366251862329575,-0.45143624274517496,-0.4401190425397265,-0.23771149053579146,-0.7216709258312087,-1
127,-0.3107537360720497,0.9273096673242232,0.45546097463082535,-0.4308156917349894,-0.2781574611016751,-0.775592058625981,-1
128,-0.8492255628987541,-0.4670425903322385,0.5076785959530675,-0.054044594311900146,-0.33662712387287996,-1.9618569801109698,-3
129,-0.03092833814655288,-0.2974848090003726,-0.395635059175328,0.4636015836896519,0.013842145411838674,0.8420419252171857,3
130,0.13704995538923265,-0.4670425903322385,-0.04905339608554402,-0.3168396131272356,-0.33662712387287996,0.7341996596276412,2
131,0.18965131636459195,0.12214701854161963,-0.001955149402737344,-0.04917976381728963,-0.2193547525969756,0.8420419252171857,3
132,0.16335063587691231,-0.4670425903322385,1.7609015076868801,-0.4424146028974545,-0.33662712387287996,-0.12853846508871442,1
133,-0.11619791278029322,-0.3521979791105881,-0.4647466168077073,-0.44402980522199975,-0.12981233026478886,-0.5059863946521198,-1
134,-0.001374678756449698,0.2017160332448416,-0.05391680199300776,-0.32140321947567113,-0.039951166987518966,0.08714606609037447,1
135,0.7931827212397671,0.9310986680243766,0.6973514263441531,-0.3083813372598512,-0.1855396508563806,1.2734109875753634,3
136,-0.11737452217053151,-0.39921947779949213,-0.4993791862434885,-0.35230987446876644,-0.2691628448041062,-0.6677497930364366,-1
137,0.07129825417003353,-0.4670425903322385,-0.24742916336367,1.2631117698214729,-0.33662712387287996,0.9498841908067301,3
138,-0.015770840707600663,-0.4670425903322385,-0.4446018776015286,-0.23521866566643204,-0.33662712387287996,1.5969377843439967,3
139,0.18134583831585102,0.31728055459952126,0.1152785298403358,3.274514352839917,4.4799058715211135,0.6263573940380968,2
140,-0.11100698899983014,-0.4670425903322385,-0.4932103398029687,-0.3157923930803421,-0.33662712387287996,-0.3981441290625755,-1
141,0.004162306609377596,-0.21052724293185143,-0.3444413127809729,0.025231425026178714,0.03176556148531929,0.8420419252171857,3
142,-0.07930774778046887,-0.4063427991157806,-0.492391239860659,0.10374523878202113,-0.13954696506007913,0.8959630580119579,3
143,0.015789975877614913,-0.2900583676280719,-0.395635059175328,-0.33030381174686296,-0.16654819769620585,1.4351743859596802,3
144,-0.08186860351216399,-0.4670425903322385,-0.4943366022236445,5.08653314905845,-0.33662712387287996,0.7341996596276412,3
145,-0.5557653385099075,0.11608461742137414,-0.09922326755201201,-0.18707439354480004,-0.3187500609686224,-2.44714717526392,-3
146,-0.10588527753643988,-0.4102454698369386,-0.5013757423528683,1.120452746608654,2.2957023618318866,-0.0746173322939422,1
147,0.002085937097192361,0.21800873625550138,0.06715640822964201,-0.34669785878925535,-0.12080875754168557,0.08714606609037447,1
148,-0.089274321438958,-0.4670425903322385,-0.36722252992646087,-0.08414271660430385,-0.33662712387287996,-0.0746173322939422,1
149,-0.09827192265842735,-0.37190078275138594,-0.46702473852225607,0.1502508928044406,0.9462747036519795,-0.020696199499169968,1
150,0.04776606636526754,0.04447250418847434,-0.10715829824313704,0.27728214538886764,0.3059930147531387,0.4106728628590078,2
151,-0.1065774007071683,-0.24955395014343174,-0.3843724349685699,-0.24983211771817548,-0.052248674974599923,-0.3442229962678033,1
152,0.5197940688020444,3.4545731343265604,2.4451059282474357,0.45134463347827297,-0.12419720528598918,0.03322493329560225,1
153,-0.0629044286342055,-0.33923959671606335,-0.4499004303533443,-0.23932581026578556,0.15953997863447128,0.6802785268328689,2
154,0.1162862602673803,0.2945465503986006,0.05410200289908147,-0.14197581180269567,0.02465784501031515,0.4106728628590078,2
155,-0.05923617582934492,-0.35678266995777375,-0.4583473985084129,-0.15094822167893385,0.18662661125766586,0.8420419252171857,3
156,-0.0822146650975282,-0.4081236294448527,-0.4934407116617433,13.325055415368128,5.174705290310988,0.8959630580119579,3
157,-0.0006825555857212863,-0.09799392213729458,-0.234886695497053,-0.3878777036753534,-0.020334501098954835,0.35675173006423555,2
158,-0.1778660872921947,0.013781598517231571,-0.1813892305149519,0.29756914280967045,-0.32783903288733685,-0.775592058625981,-1
159,-0.5737605409488462,0.46884058260565836,0.1841341187407434,-0.05696115362823339,-0.31058317831744636,-1.6922513161371087,-3
160,-0.04913117753671011,-0.21886304447218896,-0.3536561871319568,-0.36449667049208295,-0.1145564817654395,0.24890946447469112,2
161,-0.23462018729192446,-0.4670425903322385,0.0766272513125977,0.7348971574497553,-0.33662712387287996,-0.8295131914207532,-1
162,-0.07709295363413796,-0.3945211169313019,-0.48394427170559046,0.11099567007151363,0.04998940841692728,0.7881207924224134,3
163,0.0027780602679207725,-0.12338022682832255,-0.2671387557254967,1.307824096651548,-0.04283366585991912,0.4645939956537801,2
164,-0.09266572497552722,-0.4670425903322385,-0.4562996486526387,0.18546298784868448,-0.33662712387287996,0.03322493329560225,1
165,0.09344619563334271,0.13313512057206459,-0.07720995660243932,-0.27807753083620934,-0.06026482507397928,0.5724362612433246,2
166,-0.09861798424379156,-0.3569342299857799,-0.45691397360937097,5.545720648735801,10.874886751420084,-0.0746173322939422,1
167,0.23740781514485237,0.5537141982890952,0.2775627059104414,-0.2072555348931774,-0.07506718535356681,0.5724362612433246,2
168,-1.0547861446050923,0.33243655740013495,0.1060636554893519,-0.36381254360381116,-0.3331711358519131,-3.4177275655698196,-3
169,-0.02857511936607628,-0.3552670696777124,-0.44301487146330354,0.17612146626130704,0.2738153180950748,1.3812532531649078,3
170,-0.060828059122020266,-0.36587627163814196,-0.457349120453723,-0.3406913191810739,-0.1588895917418442,0.8959630580119579,3
171,-0.09321942351210995,-0.40963922972491407,-0.502757973505516,-0.11438123167545293,0.1327552821446723,0.4106728628590078,2
172,-0.10055592912183112,-0.4670425903322385,-0.44508821819227495,-0.3731808756620684,-0.33662712387287996,-0.12853846508871442,1
